DQN Training Log
Episode 388, Reward: -8.00, Loss: 0.0001, Epsilon: 0.143
Episode 389, Reward: -8.00, Loss: 0.0001, Epsilon: 0.142
Episode 390, Reward: -10.00, Loss: 0.0001, Epsilon: 0.142
Episode 391, Reward: -4.00, Loss: 0.0001, Epsilon: 0.141
Episode 392, Reward: -19.00, Loss: 0.0004, Epsilon: 0.140
Episode 393, Reward: -6.00, Loss: 0.0003, Epsilon: 0.139
Episode 394, Reward: -12.00, Loss: 0.0002, Epsilon: 0.139
Episode 395, Reward: -13.00, Loss: 0.0002, Epsilon: 0.138
Episode 396, Reward: -4.00, Loss: 0.0002, Epsilon: 0.137
Episode 397, Reward: -3.00, Loss: 0.0002, Epsilon: 0.137
Episode 398, Reward: -5.00, Loss: 0.0001, Epsilon: 0.136
Episode 399, Reward: -9.00, Loss: 0.0001, Epsilon: 0.135
Episode 400, Reward: -5.00, Loss: 0.0001, Epsilon: 0.135
Episode 401, Reward: -10.00, Loss: 0.0002, Epsilon: 0.134
Episode 402, Reward: -13.00, Loss: 0.0005, Epsilon: 0.133
Episode 403, Reward: -8.00, Loss: 0.0006, Epsilon: 0.133
Episode 404, Reward: -5.00, Loss: 0.0004, Epsilon: 0.132
Episode 405, Reward: -3.00, Loss: 0.0002, Epsilon: 0.131
Episode 406, Reward: -11.00, Loss: 0.0002, Epsilon: 0.131
Episode 407, Reward: -8.00, Loss: 0.0002, Epsilon: 0.130
Episode 408, Reward: -8.00, Loss: 0.0001, Epsilon: 0.129
Episode 409, Reward: -3.00, Loss: 0.0003, Epsilon: 0.129
Episode 410, Reward: -11.00, Loss: 0.0002, Epsilon: 0.128
Episode 411, Reward: -3.00, Loss: 0.0003, Epsilon: 0.127
Episode 412, Reward: -11.00, Loss: 0.0006, Epsilon: 0.127
Episode 413, Reward: -7.00, Loss: 0.0004, Epsilon: 0.126
Episode 414, Reward: -4.00, Loss: 0.0003, Epsilon: 0.126
Episode 415, Reward: -4.00, Loss: 0.0002, Epsilon: 0.125
Episode 416, Reward: -11.00, Loss: 0.0002, Epsilon: 0.124
Episode 417, Reward: -9.00, Loss: 0.0003, Epsilon: 0.124
Episode 418, Reward: -18.00, Loss: 0.0002, Epsilon: 0.123
Episode 419, Reward: -27.00, Loss: 0.0004, Epsilon: 0.122
Episode 420, Reward: -8.00, Loss: 0.0003, Epsilon: 0.122
Episode 421, Reward: -9.00, Loss: 0.0003, Epsilon: 0.121
Episode 422, Reward: -3.00, Loss: 0.0004, Epsilon: 0.121
Episode 423, Reward: -5.00, Loss: 0.0003, Epsilon: 0.120
Episode 424, Reward: -3.00, Loss: 0.0003, Epsilon: 0.119
Episode 425, Reward: -4.00, Loss: 0.0005, Epsilon: 0.119
Episode 426, Reward: -4.00, Loss: 0.0007, Epsilon: 0.118
Episode 427, Reward: -3.00, Loss: 0.0006, Epsilon: 0.118
Episode 428, Reward: -21.00, Loss: 0.0004, Epsilon: 0.117
Episode 429, Reward: -3.00, Loss: 0.0006, Epsilon: 0.116
Episode 430, Reward: -5.00, Loss: 0.0008, Epsilon: 0.116
Episode 431, Reward: -10.00, Loss: 0.0006, Epsilon: 0.115
Episode 432, Reward: -7.00, Loss: 0.0009, Epsilon: 0.115
Episode 433, Reward: -9.00, Loss: 0.0008, Epsilon: 0.114
Episode 434, Reward: -8.00, Loss: 0.0008, Epsilon: 0.114
Episode 435, Reward: -4.00, Loss: 0.0006, Epsilon: 0.113
Episode 436, Reward: -4.00, Loss: 0.0005, Epsilon: 0.112
Episode 437, Reward: -9.00, Loss: 0.0002, Epsilon: 0.112
Episode 438, Reward: -8.00, Loss: 0.0001, Epsilon: 0.111
Episode 439, Reward: -5.00, Loss: 0.0002, Epsilon: 0.111
Episode 440, Reward: -10.00, Loss: 0.0002, Epsilon: 0.110
Episode 441, Reward: -5.00, Loss: 0.0002, Epsilon: 0.110
Episode 442, Reward: -10.00, Loss: 0.0006, Epsilon: 0.109
Episode 443, Reward: -3.00, Loss: 0.0005, Epsilon: 0.109
Episode 444, Reward: -10.00, Loss: 0.0003, Epsilon: 0.108
Episode 445, Reward: -5.00, Loss: 0.0002, Epsilon: 0.107
Episode 446, Reward: -4.00, Loss: 0.0001, Epsilon: 0.107
Episode 447, Reward: -7.00, Loss: 0.0001, Epsilon: 0.106
Episode 448, Reward: -27.00, Loss: 0.0001, Epsilon: 0.106
Episode 449, Reward: -8.00, Loss: 0.0000, Epsilon: 0.105
Episode 450, Reward: -3.00, Loss: 0.0000, Epsilon: 0.105
Episode 451, Reward: -10.00, Loss: 0.0000, Epsilon: 0.104
Episode 452, Reward: -9.00, Loss: 0.0005, Epsilon: 0.104
Episode 453, Reward: -5.00, Loss: 0.0005, Epsilon: 0.103
Episode 454, Reward: -14.00, Loss: 0.0006, Epsilon: 0.103
Episode 455, Reward: -14.00, Loss: 0.0004, Epsilon: 0.102
Episode 456, Reward: -8.00, Loss: 0.0005, Epsilon: 0.102
Episode 457, Reward: -8.00, Loss: 0.0004, Epsilon: 0.101
Episode 458, Reward: -13.00, Loss: 0.0003, Epsilon: 0.101
Episode 459, Reward: -13.00, Loss: 0.0003, Epsilon: 0.100
Episode 460, Reward: -10.00, Loss: 0.0002, Epsilon: 0.100
Episode 461, Reward: -9.00, Loss: 0.0002, Epsilon: 0.099
Episode 462, Reward: -4.00, Loss: 0.0006, Epsilon: 0.099
Episode 463, Reward: -5.00, Loss: 0.0003, Epsilon: 0.098
Episode 464, Reward: -14.00, Loss: 0.0002, Epsilon: 0.098
Episode 465, Reward: -8.00, Loss: 0.0001, Epsilon: 0.097
Episode 466, Reward: -8.00, Loss: 0.0001, Epsilon: 0.097
Episode 467, Reward: -15.00, Loss: 0.0001, Epsilon: 0.096
Episode 468, Reward: -4.00, Loss: 0.0001, Epsilon: 0.096
Episode 469, Reward: -3.00, Loss: 0.0001, Epsilon: 0.095
Episode 470, Reward: -18.00, Loss: 0.0001, Epsilon: 0.095
Episode 471, Reward: -3.00, Loss: 0.0001, Epsilon: 0.094
Episode 472, Reward: -5.00, Loss: 0.0006, Epsilon: 0.094
Episode 473, Reward: -10.00, Loss: 0.0011, Epsilon: 0.093
Episode 474, Reward: -8.00, Loss: 0.0018, Epsilon: 0.093
Episode 475, Reward: -5.00, Loss: 0.0017, Epsilon: 0.092
Episode 476, Reward: -5.00, Loss: 0.0014, Epsilon: 0.092
Episode 477, Reward: -8.00, Loss: 0.0013, Epsilon: 0.092
Episode 478, Reward: -10.00, Loss: 0.0010, Epsilon: 0.091
Episode 479, Reward: -3.00, Loss: 0.0005, Epsilon: 0.091
Episode 480, Reward: -5.00, Loss: 0.0004, Epsilon: 0.090
Episode 481, Reward: -3.00, Loss: 0.0004, Epsilon: 0.090
Episode 482, Reward: -4.00, Loss: 0.0007, Epsilon: 0.089
Episode 483, Reward: -8.00, Loss: 0.0005, Epsilon: 0.089
Episode 484, Reward: -8.00, Loss: 0.0004, Epsilon: 0.088
Episode 485, Reward: -7.00, Loss: 0.0003, Epsilon: 0.088
Episode 486, Reward: -15.00, Loss: 0.0002, Epsilon: 0.088
Episode 487, Reward: -3.00, Loss: 0.0001, Epsilon: 0.087
Episode 488, Reward: -8.00, Loss: 0.0001, Epsilon: 0.087
Episode 489, Reward: -9.00, Loss: 0.0001, Epsilon: 0.086
Episode 490, Reward: -3.00, Loss: 0.0001, Epsilon: 0.086
Episode 491, Reward: -3.00, Loss: 0.0000, Epsilon: 0.085
Episode 492, Reward: -8.00, Loss: 0.0004, Epsilon: 0.085
Episode 493, Reward: -3.00, Loss: 0.0003, Epsilon: 0.084
Episode 494, Reward: -3.00, Loss: 0.0002, Epsilon: 0.084
Episode 495, Reward: -3.00, Loss: 0.0003, Epsilon: 0.084
Episode 496, Reward: -3.00, Loss: 0.0003, Epsilon: 0.083
Episode 497, Reward: -3.00, Loss: 0.0005, Epsilon: 0.083
Episode 498, Reward: -13.00, Loss: 0.0006, Epsilon: 0.082
Episode 499, Reward: -8.00, Loss: 0.0003, Epsilon: 0.082
Episode 500, Reward: -12.00, Loss: 0.0003, Epsilon: 0.082
Episode 501, Reward: -8.00, Loss: 0.0002, Epsilon: 0.081
Episode 502, Reward: -5.00, Loss: 0.0003, Epsilon: 0.081
Episode 503, Reward: -3.00, Loss: 0.0003, Epsilon: 0.080
Episode 504, Reward: -3.00, Loss: 0.0003, Epsilon: 0.080
Episode 505, Reward: -3.00, Loss: 0.0003, Epsilon: 0.080
Episode 506, Reward: -3.00, Loss: 0.0003, Epsilon: 0.079
Episode 507, Reward: -4.00, Loss: 0.0002, Epsilon: 0.079
Episode 508, Reward: -8.00, Loss: 0.0001, Epsilon: 0.078
Episode 509, Reward: -3.00, Loss: 0.0001, Epsilon: 0.078
Episode 510, Reward: -3.00, Loss: 0.0001, Epsilon: 0.078
Episode 511, Reward: -5.00, Loss: 0.0001, Epsilon: 0.077
Episode 512, Reward: -8.00, Loss: 0.0003, Epsilon: 0.077
Episode 513, Reward: -5.00, Loss: 0.0005, Epsilon: 0.076
Episode 514, Reward: -18.00, Loss: 0.0004, Epsilon: 0.076
Episode 515, Reward: -8.00, Loss: 0.0002, Epsilon: 0.076
Episode 516, Reward: -14.00, Loss: 0.0002, Epsilon: 0.075
Episode 517, Reward: -5.00, Loss: 0.0001, Epsilon: 0.075
Episode 518, Reward: -9.00, Loss: 0.0001, Epsilon: 0.075
Episode 519, Reward: -3.00, Loss: 0.0001, Epsilon: 0.074
Episode 520, Reward: -8.00, Loss: 0.0001, Epsilon: 0.074
Episode 521, Reward: -9.00, Loss: 0.0001, Epsilon: 0.073
Episode 522, Reward: -3.00, Loss: 0.0004, Epsilon: 0.073
Episode 523, Reward: -8.00, Loss: 0.0007, Epsilon: 0.073
Episode 524, Reward: -3.00, Loss: 0.0007, Epsilon: 0.072
Episode 525, Reward: -3.00, Loss: 0.0007, Epsilon: 0.072
Episode 526, Reward: -8.00, Loss: 0.0007, Epsilon: 0.072
Episode 527, Reward: -14.00, Loss: 0.0005, Epsilon: 0.071
Episode 528, Reward: -6.00, Loss: 0.0003, Epsilon: 0.071
Episode 529, Reward: -4.00, Loss: 0.0005, Epsilon: 0.071
Episode 530, Reward: -3.00, Loss: 0.0004, Epsilon: 0.070
Episode 531, Reward: -4.00, Loss: 0.0003, Epsilon: 0.070
Episode 532, Reward: -3.00, Loss: 0.0009, Epsilon: 0.069
Episode 533, Reward: -8.00, Loss: 0.0007, Epsilon: 0.069
Episode 534, Reward: -6.00, Loss: 0.0006, Epsilon: 0.069
Episode 535, Reward: -8.00, Loss: 0.0005, Epsilon: 0.068
Episode 536, Reward: -4.00, Loss: 0.0003, Epsilon: 0.068
Episode 537, Reward: -15.00, Loss: 0.0003, Epsilon: 0.068
Episode 538, Reward: -5.00, Loss: 0.0004, Epsilon: 0.067
Episode 539, Reward: -3.00, Loss: 0.0003, Epsilon: 0.067
Episode 540, Reward: -3.00, Loss: 0.0006, Epsilon: 0.067
Episode 541, Reward: -9.00, Loss: 0.0004, Epsilon: 0.066
Episode 542, Reward: -3.00, Loss: 0.0006, Epsilon: 0.066
Episode 543, Reward: -3.00, Loss: 0.0005, Epsilon: 0.066
Episode 544, Reward: -5.00, Loss: 0.0004, Epsilon: 0.065
Episode 545, Reward: -8.00, Loss: 0.0006, Epsilon: 0.065
Episode 546, Reward: -4.00, Loss: 0.0006, Epsilon: 0.065
Episode 547, Reward: -3.00, Loss: 0.0003, Epsilon: 0.064
Episode 548, Reward: -10.00, Loss: 0.0003, Epsilon: 0.064
Episode 549, Reward: -3.00, Loss: 0.0003, Epsilon: 0.064
Episode 550, Reward: -8.00, Loss: 0.0002, Epsilon: 0.063
Episode 551, Reward: -3.00, Loss: 0.0002, Epsilon: 0.063
Episode 552, Reward: -9.00, Loss: 0.0004, Epsilon: 0.063
Episode 553, Reward: -3.00, Loss: 0.0003, Epsilon: 0.063
Episode 554, Reward: -5.00, Loss: 0.0003, Epsilon: 0.062
Episode 555, Reward: -3.00, Loss: 0.0002, Epsilon: 0.062
Episode 556, Reward: -19.00, Loss: 0.0002, Epsilon: 0.062
Episode 557, Reward: -8.00, Loss: 0.0001, Epsilon: 0.061
Episode 558, Reward: -4.00, Loss: 0.0001, Epsilon: 0.061
Episode 559, Reward: -15.00, Loss: 0.0001, Epsilon: 0.061
Episode 560, Reward: -3.00, Loss: 0.0001, Epsilon: 0.060
Episode 561, Reward: -5.00, Loss: 0.0001, Epsilon: 0.060
Episode 562, Reward: -3.00, Loss: 0.0005, Epsilon: 0.060
Episode 563, Reward: -3.00, Loss: 0.0004, Epsilon: 0.059
Episode 564, Reward: -8.00, Loss: 0.0005, Epsilon: 0.059
Episode 565, Reward: -5.00, Loss: 0.0004, Epsilon: 0.059
Episode 566, Reward: -9.00, Loss: 0.0007, Epsilon: 0.059
Episode 567, Reward: -3.00, Loss: 0.0008, Epsilon: 0.058
Episode 568, Reward: -8.00, Loss: 0.0006, Epsilon: 0.058
Episode 569, Reward: -8.00, Loss: 0.0004, Epsilon: 0.058
Episode 570, Reward: -10.00, Loss: 0.0003, Epsilon: 0.057
Episode 571, Reward: -3.00, Loss: 0.0004, Epsilon: 0.057
Episode 572, Reward: -4.00, Loss: 0.0007, Epsilon: 0.057
Episode 573, Reward: -3.00, Loss: 0.0006, Epsilon: 0.057
Episode 574, Reward: -8.00, Loss: 0.0005, Epsilon: 0.056
Episode 575, Reward: -3.00, Loss: 0.0005, Epsilon: 0.056
Episode 576, Reward: -8.00, Loss: 0.0003, Epsilon: 0.056
Episode 577, Reward: -3.00, Loss: 0.0002, Epsilon: 0.055
Episode 578, Reward: -5.00, Loss: 0.0003, Epsilon: 0.055
Episode 579, Reward: -8.00, Loss: 0.0003, Epsilon: 0.055
Episode 580, Reward: -5.00, Loss: 0.0004, Epsilon: 0.055
Episode 581, Reward: -5.00, Loss: 0.0003, Epsilon: 0.054
Episode 582, Reward: -3.00, Loss: 0.0009, Epsilon: 0.054
Episode 583, Reward: -3.00, Loss: 0.0009, Epsilon: 0.054
Episode 584, Reward: -8.00, Loss: 0.0011, Epsilon: 0.054
Episode 585, Reward: -3.00, Loss: 0.0009, Epsilon: 0.053
Episode 586, Reward: -3.00, Loss: 0.0010, Epsilon: 0.053
Episode 587, Reward: -4.00, Loss: 0.0015, Epsilon: 0.053
Episode 588, Reward: -4.00, Loss: 0.0009, Epsilon: 0.052
Episode 589, Reward: -3.00, Loss: 0.0013, Epsilon: 0.052
Episode 590, Reward: -8.00, Loss: 0.0008, Epsilon: 0.052
Episode 591, Reward: -3.00, Loss: 0.0008, Epsilon: 0.052
Episode 592, Reward: -8.00, Loss: 0.0011, Epsilon: 0.051
Episode 593, Reward: -3.00, Loss: 0.0007, Epsilon: 0.051
Episode 594, Reward: -3.00, Loss: 0.0005, Epsilon: 0.051
Episode 595, Reward: -3.00, Loss: 0.0003, Epsilon: 0.051
Episode 596, Reward: -9.00, Loss: 0.0002, Epsilon: 0.050
Episode 597, Reward: -3.00, Loss: 0.0002, Epsilon: 0.050
Episode 598, Reward: -3.00, Loss: 0.0001, Epsilon: 0.050
Episode 599, Reward: -8.00, Loss: 0.0002, Epsilon: 0.050
Episode 600, Reward: -4.00, Loss: 0.0001, Epsilon: 0.049
Episode 601, Reward: -3.00, Loss: 0.0001, Epsilon: 0.049
Episode 602, Reward: -5.00, Loss: 0.0006, Epsilon: 0.049
Episode 603, Reward: -4.00, Loss: 0.0010, Epsilon: 0.049
Episode 604, Reward: -3.00, Loss: 0.0007, Epsilon: 0.048
Episode 605, Reward: -3.00, Loss: 0.0006, Epsilon: 0.048
Episode 606, Reward: -3.00, Loss: 0.0006, Epsilon: 0.048
Episode 607, Reward: -3.00, Loss: 0.0007, Epsilon: 0.048
Episode 608, Reward: -3.00, Loss: 0.0004, Epsilon: 0.047
Episode 609, Reward: -3.00, Loss: 0.0004, Epsilon: 0.047
Episode 610, Reward: -3.00, Loss: 0.0005, Epsilon: 0.047
Episode 611, Reward: -3.00, Loss: 0.0005, Epsilon: 0.047
Episode 612, Reward: -15.00, Loss: 0.0013, Epsilon: 0.047
Episode 613, Reward: -3.00, Loss: 0.0009, Epsilon: 0.046
Episode 614, Reward: -5.00, Loss: 0.0007, Epsilon: 0.046
Episode 615, Reward: -3.00, Loss: 0.0004, Epsilon: 0.046
Episode 616, Reward: -15.00, Loss: 0.0002, Epsilon: 0.046
Episode 617, Reward: -3.00, Loss: 0.0002, Epsilon: 0.045
Episode 618, Reward: -3.00, Loss: 0.0001, Epsilon: 0.045
Episode 619, Reward: -8.00, Loss: 0.0001, Epsilon: 0.045
Episode 620, Reward: -3.00, Loss: 0.0001, Epsilon: 0.045
Episode 621, Reward: -3.00, Loss: 0.0001, Epsilon: 0.044
Episode 622, Reward: -3.00, Loss: 0.0008, Epsilon: 0.044
Episode 623, Reward: -3.00, Loss: 0.0007, Epsilon: 0.044
Episode 624, Reward: -4.00, Loss: 0.0004, Epsilon: 0.044
Episode 625, Reward: -3.00, Loss: 0.0002, Epsilon: 0.044
Episode 626, Reward: -5.00, Loss: 0.0002, Epsilon: 0.043
Episode 627, Reward: -3.00, Loss: 0.0001, Epsilon: 0.043
Episode 628, Reward: -8.00, Loss: 0.0002, Epsilon: 0.043
Episode 629, Reward: -3.00, Loss: 0.0002, Epsilon: 0.043
Episode 630, Reward: -4.00, Loss: 0.0003, Epsilon: 0.043
Episode 631, Reward: -6.00, Loss: 0.0001, Epsilon: 0.042
Episode 632, Reward: -3.00, Loss: 0.0007, Epsilon: 0.042
Episode 633, Reward: -5.00, Loss: 0.0004, Epsilon: 0.042
Episode 634, Reward: -3.00, Loss: 0.0002, Epsilon: 0.042
Episode 635, Reward: -3.00, Loss: 0.0001, Epsilon: 0.041
Episode 636, Reward: -3.00, Loss: 0.0001, Epsilon: 0.041
Episode 637, Reward: -3.00, Loss: 0.0002, Epsilon: 0.041
Episode 638, Reward: -4.00, Loss: 0.0001, Epsilon: 0.041
Episode 639, Reward: -6.00, Loss: 0.0001, Epsilon: 0.041
Episode 640, Reward: -3.00, Loss: 0.0001, Epsilon: 0.040
Episode 641, Reward: -3.00, Loss: 0.0001, Epsilon: 0.040
Episode 642, Reward: -3.00, Loss: 0.0009, Epsilon: 0.040
Episode 643, Reward: -3.00, Loss: 0.0008, Epsilon: 0.040
Episode 644, Reward: -4.00, Loss: 0.0005, Epsilon: 0.040
Episode 645, Reward: -3.00, Loss: 0.0004, Epsilon: 0.039
Episode 646, Reward: -8.00, Loss: 0.0004, Epsilon: 0.039
Episode 647, Reward: -3.00, Loss: 0.0003, Epsilon: 0.039
Episode 648, Reward: -5.00, Loss: 0.0006, Epsilon: 0.039
Episode 649, Reward: -3.00, Loss: 0.0004, Epsilon: 0.039
Episode 650, Reward: -3.00, Loss: 0.0003, Epsilon: 0.038
Episode 651, Reward: -3.00, Loss: 0.0002, Epsilon: 0.038
Episode 652, Reward: -4.00, Loss: 0.0003, Epsilon: 0.038
Episode 653, Reward: -3.00, Loss: 0.0001, Epsilon: 0.038
Episode 654, Reward: -3.00, Loss: 0.0002, Epsilon: 0.038
Episode 655, Reward: -8.00, Loss: 0.0001, Epsilon: 0.038
Episode 656, Reward: -3.00, Loss: 0.0001, Epsilon: 0.037
Episode 657, Reward: -3.00, Loss: 0.0001, Epsilon: 0.037
Episode 658, Reward: -3.00, Loss: 0.0001, Epsilon: 0.037
Episode 659, Reward: -3.00, Loss: 0.0001, Epsilon: 0.037
Episode 660, Reward: -3.00, Loss: 0.0000, Epsilon: 0.037
Episode 661, Reward: -8.00, Loss: 0.0000, Epsilon: 0.036
Episode 662, Reward: -3.00, Loss: 0.0003, Epsilon: 0.036
Episode 663, Reward: -8.00, Loss: 0.0003, Epsilon: 0.036
Episode 664, Reward: -3.00, Loss: 0.0002, Epsilon: 0.036
Episode 665, Reward: -8.00, Loss: 0.0002, Epsilon: 0.036
Episode 666, Reward: -3.00, Loss: 0.0003, Epsilon: 0.035
Episode 667, Reward: -10.00, Loss: 0.0002, Epsilon: 0.035
Episode 668, Reward: -4.00, Loss: 0.0002, Epsilon: 0.035
Episode 669, Reward: -10.00, Loss: 0.0002, Epsilon: 0.035
Episode 670, Reward: -8.00, Loss: 0.0001, Epsilon: 0.035
Episode 671, Reward: -8.00, Loss: 0.0001, Epsilon: 0.035
Episode 672, Reward: -3.00, Loss: 0.0003, Epsilon: 0.034
Episode 673, Reward: -3.00, Loss: 0.0002, Epsilon: 0.034
Episode 674, Reward: -8.00, Loss: 0.0002, Epsilon: 0.034
Episode 675, Reward: -3.00, Loss: 0.0002, Epsilon: 0.034
Episode 676, Reward: -3.00, Loss: 0.0002, Epsilon: 0.034
Episode 677, Reward: -3.00, Loss: 0.0001, Epsilon: 0.034
Episode 678, Reward: -3.00, Loss: 0.0001, Epsilon: 0.033
Episode 679, Reward: -3.00, Loss: 0.0002, Epsilon: 0.033
Episode 680, Reward: -3.00, Loss: 0.0001, Epsilon: 0.033
Episode 681, Reward: -3.00, Loss: 0.0000, Epsilon: 0.033
Episode 682, Reward: -3.00, Loss: 0.0003, Epsilon: 0.033
Episode 683, Reward: -3.00, Loss: 0.0003, Epsilon: 0.033
Episode 684, Reward: -8.00, Loss: 0.0005, Epsilon: 0.032
Episode 685, Reward: -3.00, Loss: 0.0004, Epsilon: 0.032
Episode 686, Reward: -3.00, Loss: 0.0002, Epsilon: 0.032
Episode 687, Reward: -4.00, Loss: 0.0001, Epsilon: 0.032
Episode 688, Reward: -3.00, Loss: 0.0001, Epsilon: 0.032
Episode 689, Reward: -8.00, Loss: 0.0001, Epsilon: 0.032
Episode 690, Reward: -8.00, Loss: 0.0001, Epsilon: 0.031
Episode 691, Reward: -4.00, Loss: 0.0001, Epsilon: 0.031
Episode 692, Reward: -3.00, Loss: 0.0003, Epsilon: 0.031
Episode 693, Reward: -5.00, Loss: 0.0002, Epsilon: 0.031
Episode 694, Reward: -3.00, Loss: 0.0003, Epsilon: 0.031
Episode 695, Reward: -3.00, Loss: 0.0003, Epsilon: 0.031
Episode 696, Reward: -3.00, Loss: 0.0003, Epsilon: 0.031
Episode 697, Reward: -3.00, Loss: 0.0002, Epsilon: 0.030
Episode 698, Reward: -3.00, Loss: 0.0002, Epsilon: 0.030
Episode 699, Reward: -8.00, Loss: 0.0002, Epsilon: 0.030
Episode 700, Reward: -3.00, Loss: 0.0003, Epsilon: 0.030
Episode 701, Reward: -3.00, Loss: 0.0003, Epsilon: 0.030
Episode 702, Reward: -4.00, Loss: 0.0006, Epsilon: 0.030
Episode 703, Reward: -3.00, Loss: 0.0005, Epsilon: 0.029
Episode 704, Reward: -3.00, Loss: 0.0006, Epsilon: 0.029
Episode 705, Reward: -3.00, Loss: 0.0007, Epsilon: 0.029
Episode 706, Reward: -5.00, Loss: 0.0007, Epsilon: 0.029
Episode 707, Reward: -3.00, Loss: 0.0006, Epsilon: 0.029
Episode 708, Reward: -8.00, Loss: 0.0004, Epsilon: 0.029
Episode 709, Reward: -3.00, Loss: 0.0003, Epsilon: 0.029
Episode 710, Reward: -3.00, Loss: 0.0003, Epsilon: 0.028
Episode 711, Reward: -3.00, Loss: 0.0003, Epsilon: 0.028
Episode 712, Reward: -4.00, Loss: 0.0004, Epsilon: 0.028
Episode 713, Reward: -3.00, Loss: 0.0003, Epsilon: 0.028
Episode 714, Reward: -3.00, Loss: 0.0004, Epsilon: 0.028
Episode 715, Reward: -4.00, Loss: 0.0005, Epsilon: 0.028
Episode 716, Reward: -5.00, Loss: 0.0004, Epsilon: 0.028
Episode 717, Reward: -3.00, Loss: 0.0004, Epsilon: 0.027
Episode 718, Reward: -3.00, Loss: 0.0002, Epsilon: 0.027
Episode 719, Reward: -3.00, Loss: 0.0002, Epsilon: 0.027
Episode 720, Reward: -5.00, Loss: 0.0003, Epsilon: 0.027
Episode 721, Reward: -3.00, Loss: 0.0005, Epsilon: 0.027
Episode 722, Reward: -3.00, Loss: 0.0003, Epsilon: 0.027
Episode 723, Reward: -3.00, Loss: 0.0002, Epsilon: 0.027
Episode 724, Reward: -3.00, Loss: 0.0002, Epsilon: 0.027
Episode 725, Reward: -4.00, Loss: 0.0002, Epsilon: 0.026
Episode 726, Reward: -3.00, Loss: 0.0001, Epsilon: 0.026
Episode 727, Reward: -3.00, Loss: 0.0001, Epsilon: 0.026
Episode 728, Reward: -3.00, Loss: 0.0001, Epsilon: 0.026
Episode 729, Reward: -3.00, Loss: 0.0001, Epsilon: 0.026
Episode 730, Reward: -5.00, Loss: 0.0001, Epsilon: 0.026
Episode 731, Reward: -3.00, Loss: 0.0000, Epsilon: 0.026
Episode 732, Reward: -3.00, Loss: 0.0002, Epsilon: 0.025
Episode 733, Reward: -3.00, Loss: 0.0001, Epsilon: 0.025
Episode 734, Reward: -3.00, Loss: 0.0001, Epsilon: 0.025
Episode 735, Reward: -3.00, Loss: 0.0001, Epsilon: 0.025
Episode 736, Reward: -3.00, Loss: 0.0001, Epsilon: 0.025
Episode 737, Reward: -3.00, Loss: 0.0002, Epsilon: 0.025
Episode 738, Reward: -3.00, Loss: 0.0001, Epsilon: 0.025
Episode 739, Reward: -3.00, Loss: 0.0001, Epsilon: 0.025
Episode 740, Reward: -5.00, Loss: 0.0001, Epsilon: 0.024
Episode 741, Reward: -3.00, Loss: 0.0001, Epsilon: 0.024
Episode 742, Reward: -13.00, Loss: 0.0002, Epsilon: 0.024
Episode 743, Reward: -8.00, Loss: 0.0003, Epsilon: 0.024
Episode 744, Reward: -3.00, Loss: 0.0004, Epsilon: 0.024
Episode 745, Reward: -4.00, Loss: 0.0003, Epsilon: 0.024
Episode 746, Reward: -3.00, Loss: 0.0008, Epsilon: 0.024
Episode 747, Reward: -3.00, Loss: 0.0011, Epsilon: 0.024
Episode 748, Reward: -3.00, Loss: 0.0012, Epsilon: 0.024
Episode 749, Reward: -8.00, Loss: 0.0007, Epsilon: 0.023
Episode 750, Reward: -3.00, Loss: 0.0005, Epsilon: 0.023
Episode 751, Reward: -3.00, Loss: 0.0008, Epsilon: 0.023
Episode 752, Reward: -3.00, Loss: 0.0009, Epsilon: 0.023
Episode 753, Reward: -3.00, Loss: 0.0008, Epsilon: 0.023
Episode 754, Reward: -3.00, Loss: 0.0007, Epsilon: 0.023
Episode 755, Reward: -5.00, Loss: 0.0009, Epsilon: 0.023
Episode 756, Reward: -8.00, Loss: 0.0014, Epsilon: 0.023
Episode 757, Reward: -5.00, Loss: 0.0015, Epsilon: 0.022
Episode 758, Reward: -3.00, Loss: 0.0012, Epsilon: 0.022
Episode 759, Reward: -8.00, Loss: 0.0005, Epsilon: 0.022
Episode 760, Reward: -3.00, Loss: 0.0002, Epsilon: 0.022
Episode 761, Reward: -3.00, Loss: 0.0001, Epsilon: 0.022
Episode 762, Reward: -8.00, Loss: 0.0004, Epsilon: 0.022
Episode 763, Reward: -3.00, Loss: 0.0005, Epsilon: 0.022
Episode 764, Reward: -3.00, Loss: 0.0003, Epsilon: 0.022
Episode 765, Reward: -3.00, Loss: 0.0002, Epsilon: 0.022
Episode 766, Reward: -3.00, Loss: 0.0002, Epsilon: 0.022
Episode 767, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
Episode 768, Reward: -8.00, Loss: 0.0001, Epsilon: 0.021
Episode 769, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
Episode 770, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
Episode 771, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
Episode 772, Reward: -8.00, Loss: 0.0002, Epsilon: 0.021
Episode 773, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
Episode 774, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
Episode 775, Reward: -3.00, Loss: 0.0001, Epsilon: 0.021
